v,mean_pnl,std_pnl,p10,p25,p50,p75,p90,mean_multiplier,std_multiplier,p10_multiplier,p90_multiplier,mean_rank,p10_rank,p90_rank,expected_regret,p90_regret,prob_best_response,label,group
48,186948.49352578254,13470.817465389511,169827.20395706402,180022.08877826118,187668.2523941591,195314.41601005694,205509.30083125414,0.7589191836734693,0.04314550239221217,0.7040816326530612,0.8183673469387756,9.6412,6.0,13.0,18591.102558331597,29592.437659862568,0.001,Focal weight = 20%,focal_weight
49,181824.51827391854,12977.794551448851,164190.60898380599,174124.0865018955,184057.5640199851,189024.30277902985,198957.78029711943,0.7620473469387755,0.04266025863305216,0.7040816326530612,0.8183673469387756,9.4496,6.0,13.0,23715.077810195595,34848.318458360794,0.0002,Focal weight = 20%,focal_weight
50,180642.1207605022,11997.127313409785,163390.0491180389,173062.11933302085,182734.18954800276,187570.22465549377,197242.2948704757,0.7786514285714285,0.040502490570835895,0.7204081632653061,0.8346938775510204,8.4326,5.0,12.0,24897.475323611965,38119.22944528432,0.0046,Focal weight = 20%,focal_weight
51,178037.30154795604,11177.26706595202,162328.08194916422,171738.74486103855,176444.0763169757,185854.73922885003,190560.07068478718,0.7912424489795918,0.03878281362798421,0.736734693877551,0.8346938775510204,7.6614,5.0,11.0,27502.294536158122,41493.522001379635,0.0042,Focal weight = 20%,focal_weight
52,172558.38745993248,10741.460502584468,161004.70747718192,165579.33528156526,174728.59089033198,179303.2186947153,183877.84649909864,0.7942955102040817,0.03833553049881498,0.753061224489796,0.8346938775510204,7.4744,5.0,10.0,32981.20862418166,47622.54023084024,0.0002,Focal weight = 20%,focal_weight
53,167130.32609966933,10322.895789901248,155079.43605145544,159525.60268671735,168417.93595724116,172864.10259250307,181756.43586302688,0.7973126530612246,0.03790615331062795,0.753061224489796,0.8510204081632653,7.2896,4.0,10.0,38409.269984444836,52970.39107577724,0.0,Focal weight = 20%,focal_weight
54,161706.63797131195,9910.617245242163,149220.02359284242,153539.15689566827,162177.42350131998,170815.69010697168,175134.82340979754,0.8002612244897959,0.037462607540921365,0.753061224489796,0.8510204081632653,7.109,4.0,10.0,43832.9581128022,58742.69099354258,0.0,Focal weight = 20%,focal_weight
55,156285.6937629352,9456.580108650336,143360.61113422943,151744.811075009,155936.91104539883,164321.1109861784,168513.2109565682,0.8033991836734694,0.036829547415747774,0.753061224489796,0.8510204081632653,6.9168,4.0,10.0,49253.90232117891,64518.249010257074,0.0,Focal weight = 20%,focal_weight
25,54840.19486031911,19291.21630202361,34161.08817714789,42473.29441686619,50785.50065658454,67409.91313602113,84034.32561545772,0.20592326530612245,0.037891099476990334,0.16530612244897958,0.2632653061224489,43.5122,40.0,46.0,152153.36323555178,180178.15579546348,0.0,Focal locations = base,focal_version
26,62555.5555263897,20148.126544123003,40850.95591832466,49017.333978398834,65350.090098547065,73516.46815862118,89849.22427876946,0.225025306122449,0.04028089348572508,0.18163265306122445,0.2795918367346939,42.3422,39.0,45.0,144438.00256948118,173625.5957958937,0.0,Focal locations = base,focal_version
27,63835.664452942256,20119.55537008694,39228.61741978316,47249.16730021314,63290.26706107301,79331.36682193288,87351.91670236288,0.23172244897959182,0.04095511424422088,0.18163265306122445,0.2795918367346939,41.932,39.0,45.0,143157.89364292863,171454.68691225434,0.0,Focal locations = base,focal_version
28,65229.227703257966,20337.433723910108,37606.27892124164,53355.722322813206,61230.44402359896,76979.88742517047,92729.33082674202,0.2389028571428571,0.042165265882956604,0.18163265306122445,0.29591836734693877,41.4922,38.0,45.0,141764.33039261287,170540.33964935478,0.0,Focal locations = base,focal_version
29,66582.61141121521,20378.09837138123,43727.732028497296,51457.85425765171,66918.0987159605,82378.34317426936,90108.46540342376,0.24623020408163265,0.04303989471536306,0.19795918367346943,0.29591836734693877,41.0434,38.0,44.0,140410.94668465568,168643.4513080171,0.0,Focal locations = base,focal_version
30,75867.86245238151,21497.219742045854,49579.00510473222,57165.97692223561,72339.92055724241,87513.86419224925,102687.80782725604,0.27085714285714285,0.04626022405763462,0.2142857142857143,0.3285714285714285,39.535,36.0,43.0,131125.69564348937,159523.753729654,0.0,Focal locations = base,focal_version
31,91898.58993120196,22646.970284177467,62587.79876351752,77475.44157522236,92363.08438692713,107250.72719863197,122138.37001033677,0.31122612244897957,0.04967159117070245,0.24693877551020404,0.37755102040816335,37.0624,33.0,41.0,115094.96816466894,144875.68954594986,0.0,Focal locations = base,focal_version
32,98700.06680989393,22947.753317695733,67723.31978149741,82324.66176990024,96926.00375830298,111527.3457467058,126128.68773510854,0.33253877551020405,0.05131818668738502,0.2632653061224489,0.3938775510204081,35.757,32.0,40.0,108293.49128597694,137029.92630122724,0.0,Focal locations = base,focal_version
33,110786.54236641183,23474.571442035147,79730.0605587257,94045.10172382646,108360.14288892725,129832.70463657839,136990.22521912877,0.3667591836734694,0.053546239209158276,0.29591836734693877,0.42653061224489797,33.661,30.0,38.0,96207.01572945905,124907.17585537839,0.0,Focal locations = base,focal_version
34,129500.97444835627,24072.438782354897,98212.52179911066,112244.4765256537,126276.43125219666,147324.36334201123,161356.31806855422,0.4177077551020408,0.05601777034643194,0.3448979591836735,0.49183673469387756,30.5404,26.0,35.0,77492.5836475146,105425.6172293917,0.0,Focal locations = base,focal_version
35,149400.9523219923,24021.76547347871,115875.24481114664,136502.2182591649,150253.53389117704,164004.8495231892,177756.1651552014,0.4734857142857143,0.05704066430559129,0.3938775510204081,0.5408163265306123,27.124,23.0,32.0,57592.605773878575,83948.53866749705,0.0006,Focal locations = base,focal_version
36,163985.73800085162,23835.48631365879,132696.0505395901,146166.72707707138,166372.74188329332,179843.41842077463,193314.0949582559,0.5187036734693878,0.05777746884128756,0.4428571428571429,0.5897959183673469,24.3544,20.0,29.0,43007.82009501923,67380.32443997375,0.0036,Focal locations = base,focal_version
37,170230.09817371058,23227.166679613933,142079.92026296572,155269.95770591617,168459.99514886664,188245.05131329226,201435.0887562427,0.5451983673469388,0.05750082961790367,0.47551020408163264,0.6224489795918368,22.7316,18.0,27.0,36763.45992216031,60737.4803017315,0.0074,Focal locations = base,focal_version
38,175897.68887948967,22294.159285511018,150902.51179727967,163811.91014569928,176721.30849411883,189630.70684253838,202540.105190958,0.5713861224489796,0.05639089665146481,0.5081632653061224,0.6387755102040817,21.1276,17.0,25.0,31095.869216381216,52789.07104633743,0.009,Focal locations = base,focal_version
39,180658.85717313466,21382.734042562013,152920.21630519303,165553.38152263698,178186.54674008087,197136.29456624683,209769.45978369072,0.5961861224489796,0.055268154244881254,0.5244897959183673,0.6714285714285715,19.6086,15.0,24.0,26334.700922736214,45484.11591587824,0.0128,Focal locations = base,focal_version
40,187729.94184276712,20111.257097093825,160867.43844605787,173225.96963703563,185584.50082801338,204122.29761448002,210301.56320996888,0.6281175510204081,0.05313690592716018,0.5571428571428572,0.6877551020408164,17.6528,14.0,22.0,19263.616253103755,36585.136642465426,0.0294,Focal locations = base,focal_version
41,198589.9324683322,18942.678613838732,174307.34111624619,186391.23828075783,198475.13544526938,210559.03260978093,222642.9297742925,0.6717387755102041,0.05118683452140338,0.6061224489795918,0.736734693877551,14.981,11.0,19.0,8403.625627538651,20436.7415479497,0.2238,Focal locations = base,focal_version
42,199900.54096943408,18046.0409529286,175114.07856899058,186923.34170703596,198732.6048450814,210541.86798312678,222351.13112117222,0.6909844897959183,0.049897988825165426,0.6224489795918368,0.753061224489796,13.8022,10.0,18.0,7093.017126436803,16973.671043358743,0.189,Focal locations = base,focal_version
43,200063.83836157087,17116.722655402493,175646.18199526882,187180.81110684804,198715.44021842728,210250.0693300065,221784.69844158576,0.7078987755102042,0.048455254817720526,0.6387755102040817,0.7693877551020408,12.7662,9.0,17.0,6929.719734299993,15234.100378233503,0.1358,Focal locations = base,focal_version
44,199353.33275473176,16299.25600950525,176026.8033430536,187292.9368430189,198559.07034298417,209825.20384294947,221091.33734291472,0.7227102040816327,0.047240750732595885,0.6551020408163265,0.7857142857142857,11.859,8.0,16.0,7640.225341139147,15524.46372167833,0.1132,Focal locations = base,focal_version
45,197734.12112951287,15338.36719113121,176144.15890034492,187142.0511265015,198139.94335265807,209137.83557881467,214636.78169189295,0.7355297959183674,0.04554005737431582,0.6714285714285715,0.7857142857142857,11.0738,8.0,15.0,9259.43696635798,17918.035370201163,0.0598,Focal locations = base,focal_version
46,199491.20876946935,14260.751592618191,181358.09866000144,192087.74961234932,197452.5750885233,208182.22604087117,218911.87699321908,0.7592653061224489,0.043399100020034276,0.7040816326530612,0.8183673469387756,9.62,6.0,13.0,7502.349326401496,18454.11837077746,0.1936,Focal locations = base,focal_version
47,194666.21885683545,13695.959128624649,175574.14619350142,186035.5558720406,196496.96555057983,201727.6703898494,212189.0800683886,0.7636734693877552,0.042749018124442525,0.7040816326530612,0.8183673469387756,9.35,6.0,13.0,12327.339239035417,22604.68430840582,0.0116,Focal locations = base,focal_version
48,189745.96992071904,13160.745623697598,174924.6463676626,180022.08877826118,190216.97359945838,200411.85842065557,205509.30083125414,0.7678791836734694,0.04215237740764099,0.7204081632653061,0.8183673469387756,9.0924,6.0,12.0,17247.588175151817,27843.904269539315,0.0048,Focal locations = base,focal_version
49,184797.60809508275,12657.681838200382,169157.34774285075,179090.82526094033,184057.5640199851,193991.04153807467,198957.78029711943,0.7718204081632652,0.041607992696434816,0.7204081632653061,0.8183673469387756,8.851,6.0,12.0,22195.950000788114,33618.62699526266,0.0006,Focal locations = base,focal_version
50,181770.8513545906,11874.528820000114,168226.08422552986,173062.11933302085,182734.18954800276,187570.22465549377,197242.2948704757,0.7824620408163266,0.04008859612814096,0.736734693877551,0.8346938775510204,8.1992,5.0,11.0,25222.706741280293,37496.91327676008,0.001,Focal locations = base,focal_version
51,179352.91222303605,11064.663466300355,167033.4134051014,171738.74486103855,181149.40777291288,185854.73922885003,195265.40214072433,0.7958073469387755,0.03839210233931566,0.753061224489796,0.8510204081632653,7.3818,4.0,10.0,27640.64587283482,41201.723348259344,0.0036,Focal locations = base,focal_version
52,173922.5414711996,10561.30239762883,161004.70747718192,165579.33528156526,174728.59089033198,179303.2186947153,188452.47430348198,0.7991640816326531,0.03769255866779872,0.753061224489796,0.8510204081632653,7.1762,4.0,10.0,33071.01662467127,46451.47169851295,0.0002,Focal locations = base,focal_version
53,168586.00105605405,10073.06615897031,155079.43605145544,163971.76932197926,168417.93595724116,177310.26922776498,181756.43586302688,0.8026579591836734,0.03698876728984974,0.753061224489796,0.8510204081632653,6.9622,4.0,10.0,38407.557039816806,52545.50206414977,0.0002,Focal locations = base,focal_version
54,163204.513400732,9655.993320122197,149220.02359284242,157858.29019849413,162177.42350131998,170815.69010697168,175134.82340979754,0.8059232653061225,0.03650011691685075,0.753061224489796,0.8510204081632653,6.7622,4.0,10.0,43789.04469513891,58159.093687302,0.0,Focal locations = base,focal_version
55,157782.2734523644,9227.9766070814,147552.7111046192,151744.811075009,160129.01101578862,164321.1109861784,168513.2109565682,0.8092277551020408,0.03593922941455646,0.7693877551020408,0.8510204081632653,6.5598,4.0,9.0,49211.28464350648,64116.89284492886,0.0,Focal locations = base,focal_version
25,55136.109402453076,19715.621805014638,34161.08817714789,42473.29441686619,50785.50065658454,67409.91313602113,84034.32561545772,0.20650448979591837,0.038724701199175586,0.16530612244897958,0.2632653061224489,43.4766,40.0,46.0,153283.52701915873,181581.88003014174,0.0,Focal locations = round_heavy,focal_version
26,62820.146175536094,20908.198920529703,40850.95591832466,49017.333978398834,65350.090098547065,73516.46815862118,89849.22427876946,0.2255542857142857,0.0418004588095001,0.18163265306122445,0.2795918367346939,42.3098,39.0,45.0,145599.49024607573,175173.75880440715,0.0,Focal locations = round_heavy,focal_version
27,64193.380977609435,21039.41930615439,39228.61741978316,47249.16730021314,63290.26706107301,79331.36682193288,95372.46658279281,0.2324506122448979,0.0428275777205655,0.18163265306122445,0.29591836734693877,41.8874,38.0,45.0,144226.25544400237,173415.16117590523,0.0,Focal locations = round_heavy,focal_version
28,65605.63940055553,21223.95810887814,37606.27892124164,53355.722322813206,61230.44402359896,76979.88742517047,92729.33082674202,0.23968326530612238,0.04400328226748965,0.18163265306122445,0.29591836734693877,41.4444,38.0,45.0,142813.99702105628,172315.43547658934,0.0,Focal locations = round_heavy,focal_version
29,67105.16767390605,21334.037126048956,43727.732028497296,51457.85425765171,66918.0987159605,82378.34317426936,97838.58763257816,0.2473338775510204,0.045058900738663824,0.19795918367346943,0.31224489795918364,40.9758,37.0,44.0,141314.46874770575,170507.93323375587,0.0,Focal locations = round_heavy,focal_version
30,76904.24280265247,22050.404831848773,49579.00510473222,64752.948739739004,72339.92055724241,95100.83600975265,102687.80782725604,0.2730873469387755,0.04745063223630593,0.2142857142857143,0.3285714285714285,39.3984,36.0,43.0,131515.39361895932,160825.36727746838,0.0,Focal locations = round_heavy,focal_version
31,92852.88783543222,23245.077442134905,62587.79876351752,77475.44157522236,92363.08438692713,107250.72719863197,122138.37001033677,0.3133191836734694,0.050983419369068084,0.24693877551020404,0.37755102040816335,36.9342,33.0,41.0,115566.74858617959,145594.42727735365,0.0,Focal locations = round_heavy,focal_version
32,99706.09927289489,23577.653867195808,67723.31978149741,82324.66176990024,96926.00375830298,118828.01674090722,133429.35872930996,0.33478857142857144,0.05272683674328413,0.2632653061224489,0.41020408163265304,35.6192,31.0,40.0,108713.53714871693,138309.95605778537,0.0,Focal locations = round_heavy,focal_version
33,112573.05950381642,24283.042391842224,79730.0605587257,94045.10172382646,108360.14288892725,129832.70463657839,144147.74580167918,0.3708342857142857,0.05539038699174594,0.29591836734693877,0.4428571428571429,33.4114,29.0,38.0,95846.57691779542,125996.93993824247,0.0,Focal locations = round_heavy,focal_version
34,130850.84849304972,23950.799852881035,98212.52179911066,112244.4765256537,133292.4086154682,147324.36334201123,161356.31806855422,0.4208489795918367,0.055734710467121036,0.3448979591836735,0.49183673469387756,30.348,26.0,35.0,77568.78792856212,105313.36882074462,0.0002,Focal locations = round_heavy,focal_version
35,150844.84046335355,24050.461354102288,122750.90262715271,136502.2182591649,150253.53389117704,164004.8495231892,184631.82297120744,0.4769142857142857,0.057108803847433456,0.41020408163265304,0.5571428571428572,26.914,22.0,31.0,57574.79595825825,83948.53866749705,0.0002,Focal locations = round_heavy,focal_version
36,165402.85317259465,23545.24751073487,132696.0505395901,152902.06534581204,166372.74188329332,179843.41842077463,193314.0949582559,0.522138775510204,0.05707392693860527,0.4428571428571429,0.5897959183673469,24.144,20.0,29.0,43016.78324901714,67787.65237592428,0.0036,Focal locations = round_heavy,focal_version
37,171608.45708649888,22849.897606122115,142079.92026296572,155269.95770591617,168459.99514886664,188245.05131329226,201435.0887562427,0.548610612244898,0.05656686789049259,0.47551020408163264,0.6224489795918368,22.5226,18.0,27.0,36811.17933511293,60737.4803017315,0.0052,Focal locations = round_heavy,focal_version
38,177106.00856490174,22166.65103095554,150902.51179727967,163811.91014569928,176721.30849411883,189630.70684253838,202540.105190958,0.5744424489795918,0.056068376985539604,0.5081632653061224,0.6387755102040817,20.9404,17.0,25.0,31313.62785671009,53201.8216382915,0.0088,Focal locations = round_heavy,focal_version
39,181980.2862548793,21566.00048881111,152920.21630519303,165553.38152263698,184503.12934880282,197136.29456624683,209769.45978369072,0.5996016326530613,0.0557418447560687,0.5244897959183673,0.6714285714285715,19.3994,15.0,24.0,26439.350166732518,45795.22391323425,0.0124,Focal locations = round_heavy,focal_version
40,189025.11591158158,20415.131852361585,160867.43844605787,173225.96963703563,191763.7664235023,204122.29761448002,216480.82880545774,0.6315395918367347,0.05393978782590709,0.5571428571428572,0.7040816326530612,17.4432,13.0,22.0,19394.520510030226,36766.63029315884,0.034,Focal locations = round_heavy,focal_version
41,200018.2491131775,18684.544868052664,174307.34111624619,186391.23828075783,198475.13544526938,210559.03260978093,222642.9297742925,0.6755983673469387,0.05048930648963449,0.6061224489795918,0.736734693877551,14.7446,11.0,19.0,8401.387308434323,20436.7415479497,0.2296,Focal locations = round_heavy,focal_version
42,201383.78441957256,17743.588813489554,181018.7101380133,192827.9732760587,204637.2364141041,216446.49955214944,222351.13112117222,0.6950857142857143,0.04906169716910401,0.6387755102040817,0.753061224489796,13.551,10.0,17.0,7035.852002039241,16997.230566890765,0.1852,Focal locations = round_heavy,focal_version
43,201645.23601276838,16893.345455777184,181413.4965510584,192948.12566263767,204482.75477421688,216017.38388579612,221784.69844158576,0.7123755102040816,0.04782290250669579,0.6551020408163265,0.7693877551020408,12.492,9.0,16.0,6774.40040884342,15093.574442646726,0.139,Focal locations = round_heavy,focal_version
44,200964.38984522677,15943.739425288513,181659.87009303627,192926.00359300154,204192.1370929668,209825.20384294947,221091.33734291472,0.7273795918367347,0.04621034355778418,0.6714285714285715,0.7857142857142857,11.573,8.0,15.0,7455.246576385051,15240.228466224891,0.109,Focal locations = round_heavy,focal_version
45,199241.93215371898,15160.18638532182,181643.1050134232,187142.0511265015,198139.94335265807,209137.83557881467,220135.72780497128,0.740006530612245,0.04501103339031228,0.6877551020408164,0.8020408163265307,10.7996,7.0,14.0,9177.70426789285,17900.870743547013,0.0594,Focal locations = round_heavy,focal_version
46,200884.9904281794,13937.870235251428,181358.09866000144,192087.74961234932,202817.40056469722,208182.22604087117,218911.87699321908,0.7635069387755102,0.04241648979560417,0.7040816326530612,0.8183673469387756,9.3602,6.0,13.0,7534.645993432444,18013.46757753464,0.1896,Focal locations = round_heavy,focal_version
47,196019.92526923842,13467.295099334608,180804.85103277102,186035.5558720406,196496.96555057983,206958.37522911903,212189.0800683886,0.7678987755102041,0.04203529208008702,0.7204081632653061,0.8183673469387756,9.0912,6.0,12.0,12399.711152373382,22829.54552353581,0.0146,Focal locations = round_heavy,focal_version
48,191087.6167631886,12970.789894947291,174924.6463676626,185119.53118885978,190216.97359945838,200411.85842065557,205509.30083125414,0.7721763265306123,0.04154397072628939,0.7204081632653061,0.8183673469387756,8.8292,6.0,12.0,17332.01965842321,28273.01993589275,0.0036,Focal locations = round_heavy,focal_version
49,186087.96682468257,12448.278913843904,169157.34774285075,179090.82526094033,189024.30277902985,193991.04153807467,203924.5190561642,0.7760620408163266,0.040919649012448274,0.7204081632653061,0.8346938775510204,8.5912,5.0,12.0,22331.66959692922,33618.62699526266,0.0008,Focal locations = round_heavy,focal_version
50,182705.17333735785,11729.916551762826,168226.08422552986,173062.11933302085,182734.18954800276,192406.25976298473,197242.2948704757,0.7856163265306122,0.039600382835267005,0.736734693877551,0.8346938775510204,8.006,5.0,11.0,25714.463084253977,38204.81393620203,0.0016,Focal locations = round_heavy,focal_version
51,180214.92894576376,10889.115060293467,167033.4134051014,171738.74486103855,181149.40777291288,185854.73922885003,195265.40214072433,0.7987983673469388,0.03778298554245626,0.753061224489796,0.8510204081632653,7.1986,4.0,10.0,28204.707475848074,41493.522001379635,0.0032,Focal locations = round_heavy,focal_version
52,174762.44313608442,10427.889155724957,161004.70747718192,170153.9630859486,174728.59089033198,183877.84649909864,188452.47430348198,0.8021616326530612,0.03721641602381459,0.753061224489796,0.8510204081632653,6.9926,4.0,10.0,33657.19328552743,47175.6118232554,0.0,Focal locations = round_heavy,focal_version
53,169372.08331716838,10003.130751690442,155079.43605145544,163971.76932197926,168417.93595724116,177310.26922776498,181756.43586302688,0.8055444897959183,0.0367319612226234,0.753061224489796,0.8510204081632653,6.7854,4.0,10.0,39047.55310444344,52673.401385673555,0.0,Focal locations = round_heavy,focal_version
54,164000.0977551125,9583.723707995592,149220.02359284242,157858.29019849413,166496.55680414583,170815.69010697168,175134.82340979754,0.8089306122448979,0.036226934323956905,0.753061224489796,0.8510204081632653,6.578,4.0,10.0,44419.53866649933,58588.209353655315,0.0,Focal locations = round_heavy,focal_version
55,158494.93044733067,9186.971504601275,147552.7111046192,151744.811075009,160129.01101578862,164321.1109861784,168513.2109565682,0.8120032653061224,0.035779531156969885,0.7693877551020408,0.8510204081632653,6.3898,4.0,9.0,49924.705974281154,64363.767370369926,0.0,Focal locations = round_heavy,focal_version
25,58996.297980178264,20021.982949916266,34161.08817714789,42473.29441686619,59097.70689630284,75722.11937573944,84034.32561545772,0.21408653061224486,0.0393264445229563,0.16530612244897958,0.2632653061224489,43.0122,40.0,46.0,150884.1249497672,180007.0052271293,0.0,Focal locations = low_mid,focal_version
26,66601.1792173504,20924.62838681403,40850.95591832466,49017.333978398834,65350.090098547065,81682.84621869528,98015.60233884357,0.2331134693877551,0.041833305217327504,0.18163265306122445,0.29591836734693877,41.8468,38.0,45.0,143279.24371259502,172767.36446318694,0.0,Focal locations = low_mid,focal_version
27,67910.10379220067,21101.553060343165,39228.61741978316,55269.717180643085,63290.26706107301,79331.36682193288,95372.46658279281,0.24001632653061225,0.04295405641029872,0.18163265306122445,0.29591836734693877,41.424,38.0,45.0,141970.31913774478,171436.5598777311,0.0,Focal locations = low_mid,focal_version
28,69177.61316403197,21024.64477411488,45481.00062202745,53355.722322813206,69105.16572438471,84854.60912595628,100604.05252752779,0.24708897959183673,0.043590049218108835,0.19795918367346943,0.31224489795918364,40.9908,37.0,44.0,140702.8097659135,169287.2074514793,0.0,Focal locations = low_mid,focal_version
29,70426.02818355079,20957.993094012407,43727.732028497296,59187.9764868061,66918.0987159605,82378.34317426936,97838.58763257816,0.25434775510204083,0.044264670813366984,0.19795918367346943,0.31224489795918364,40.5462,37.0,44.0,139454.39474639468,168531.48946684026,0.0,Focal locations = low_mid,focal_version
30,80435.21948651856,21849.044375465273,49579.00510473222,64752.948739739004,79926.89237474585,95100.83600975265,110274.77964475949,0.28068571428571426,0.047017321327247806,0.2142857142857143,0.3448979591836735,38.933,35.0,43.0,129445.2034434269,158462.30809684005,0.0,Focal locations = low_mid,focal_version
31,96232.38275368922,23153.04647208797,70031.62016936991,77475.44157522236,92363.08438692713,114694.54860448436,129582.19141618913,0.32073142857142856,0.05078156787803626,0.2632653061224489,0.3938775510204081,36.4802,32.0,40.0,113648.04017625623,143336.49970912014,0.0,Focal locations = low_mid,focal_version
32,103023.52417266002,23209.292346225386,75023.99077569884,89625.3327641016,104226.67475250442,118828.01674090722,133429.35872930996,0.34220734693877547,0.05190306785227763,0.2795918367346939,0.41020408163265304,35.1648,31.0,39.0,106856.89875728544,135535.0418340821,0.0,Focal locations = low_mid,focal_version
33,116465.3191966073,23717.72750941384,86887.58114127608,101202.62230637687,115517.66347147766,129832.70463657839,144147.74580167918,0.3797126530612245,0.0541008858820983,0.31224489795918364,0.4428571428571429,32.8676,29.0,37.0,93415.10373333815,122265.36877661709,0.0,Focal locations = low_mid,focal_version
34,134659.12100583347,23922.376852973237,105228.49916238216,119260.45388892514,133292.4086154682,147324.36334201123,168372.29543182574,0.42971102040816334,0.05566856872320439,0.36122448979591837,0.5081632653061224,29.8052,25.0,34.0,75221.30192411196,102953.72687848902,0.0,Focal locations = low_mid,focal_version
35,153100.05622700357,24107.005462320893,122750.90262715271,136502.2182591649,150253.53389117704,170880.50733919526,184631.82297120744,0.4822693877551021,0.05724307014434312,0.41020408163265304,0.5571428571428572,26.586,22.0,31.0,56780.366702941894,82935.83412105718,0.0012,Focal locations = low_mid,focal_version
36,167594.53224524288,23438.681089425405,139431.38880833075,152902.06534581204,166372.74188329332,186578.75668951526,200049.43322699654,0.5274514285714286,0.05681560881554659,0.4591836734693878,0.6061224489795918,23.8186,19.0,28.0,42285.89068470257,67233.66245915924,0.0028,Focal locations = low_mid,focal_version
37,173820.4263656817,22767.773826310015,142079.92026296572,155269.95770591617,175055.01387034185,188245.05131329226,201435.0887562427,0.554086530612245,0.056363563478220115,0.47551020408163264,0.6224489795918368,22.1872,18.0,27.0,36059.996564263776,59226.36091552334,0.0062,Focal locations = low_mid,focal_version
38,179362.5713962055,21985.197500547605,150902.51179727967,163811.91014569928,176721.30849411883,196085.4060167482,208994.80436516777,0.5801502040816328,0.055609408017513635,0.5081632653061224,0.6551020408163265,20.5908,16.0,25.0,30517.851533739977,52084.52180126318,0.0084,Focal locations = low_mid,focal_version
39,184097.6047453229,21288.73738697151,159236.798913915,171869.96413135892,184503.12934880282,197136.29456624683,209769.45978369072,0.6050742857142857,0.055025200203113786,0.5408163265306123,0.6714285714285715,19.0642,15.0,23.0,25782.81818462255,44731.01706067778,0.013,Focal locations = low_mid,focal_version
40,190274.56341498942,20486.216997433996,160867.43844605787,179405.2352325245,191763.7664235023,204122.29761448002,216480.82880545774,0.6348408163265306,0.05412760525811908,0.5571428571428572,0.7040816326530612,17.241,13.0,22.0,19605.859514956017,36585.84152063785,0.0322,Focal locations = low_mid,focal_version
41,201336.6022938257,19155.266938909102,174307.34111624619,186391.23828075783,204517.08402752515,216600.9811920367,222642.9297742925,0.6791608163265307,0.05176128988953751,0.6061224489795918,0.736734693877551,14.5264,11.0,19.0,8543.820636119746,21113.864654031553,0.2342,Focal locations = low_mid,focal_version
42,202737.12597519258,18183.048802701698,181018.7101380133,192827.9732760587,204637.2364141041,216446.49955214944,228255.76269019488,0.6988277551020409,0.05027682073487738,0.6387755102040817,0.7693877551020408,13.3218,9.0,17.0,7143.296954752875,16973.671043358743,0.1746,Focal locations = low_mid,focal_version
43,203143.58433436256,17164.40710712715,181413.4965510584,192948.12566263767,204482.75477421688,216017.38388579612,221784.69844158576,0.7166171428571428,0.04859024340786586,0.6551020408163265,0.7693877551020408,12.2322,9.0,16.0,6736.838595582914,14831.611298617849,0.1456,Focal locations = low_mid,focal_version
44,202344.4911989725,16252.560267376415,181659.87009303627,192926.00359300154,204192.1370929668,215458.27059293212,221091.33734291472,0.7313795918367346,0.04710541069542514,0.6714285714285715,0.7857142857142857,11.328,8.0,15.0,7535.9317309729395,15524.46372167833,0.1064,Focal locations = low_mid,focal_version
45,200687.05519223594,15452.181197445112,181643.1050134232,192640.99723957977,203638.88946573637,209137.83557881467,220135.72780497128,0.7442971428571429,0.04587797446242235,0.6877551020408164,0.8020408163265307,10.5368,7.0,14.0,9193.36773770951,17918.035370201163,0.0594,Focal locations = low_mid,focal_version
46,202323.83662088923,14028.722166859454,181358.09866000144,192087.74961234932,202817.40056469722,213547.05151704513,218911.87699321908,0.7678857142857143,0.04269297536799931,0.7040816326530612,0.8183673469387756,9.092,6.0,13.0,7556.586309056227,18471.282997431612,0.1978,Focal locations = low_mid,focal_version
47,197448.9538313269,13441.2586768283,180804.85103277102,191266.26071131023,196496.96555057983,206958.37522911903,212189.0800683886,0.7723591836734695,0.04195402493499956,0.7204081632653061,0.8183673469387756,8.818,6.0,12.0,12431.469098618565,23158.458651579975,0.0104,Focal locations = low_mid,focal_version
48,192540.3878502092,12925.455931946179,174924.6463676626,185119.53118885978,195314.41601005694,200411.85842065557,210606.7432418527,0.776829387755102,0.0413987711781448,0.7204081632653061,0.8346938775510204,8.5442,5.0,12.0,17340.035079736244,28479.898867101903,0.0034,Focal locations = low_mid,focal_version
49,187518.38758728746,12449.058878294747,169157.34774285075,179090.82526094033,189024.30277902985,193991.04153807467,203924.5190561642,0.7807640816326531,0.04092221289069936,0.7204081632653061,0.8346938775510204,8.3032,5.0,12.0,22362.03534265796,34266.70168305454,0.0008,Focal locations = low_mid,focal_version
50,183529.2337196743,11752.831607529106,168226.08422552986,177898.1544405118,182734.18954800276,192406.25976298473,197242.2948704757,0.7883983673469388,0.03967774442407555,0.736734693877551,0.8346938775510204,7.8356,5.0,11.0,26351.189210271157,38702.8267515249,0.0008,Focal locations = low_mid,focal_version
51,181043.06728200868,10884.774455593108,167033.4134051014,171738.74486103855,181149.40777291288,190560.07068478718,195265.40214072433,0.8016718367346939,0.037767924538533434,0.753061224489796,0.8510204081632653,7.0226,4.0,10.0,28837.35564793676,42830.13912769829,0.0026,Focal locations = low_mid,focal_version
