model,scenario,scenario_label,proxy_kind,day,day_label,product,product_label,P_d,drawdown,fill_count,maker_share,aggressive_fill_share,avg_fill_size,avg_position,avg_abs_position,max_abs_position,pct_time_abs_ge_60,pct_time_abs_ge_70,pct_time_at_limit,final_position,time_to_50,time_to_70,time_to_80
model_F3,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,79279.0,-1440.0,317.0,0.2807570977917981,0.7192429022082019,6.479495268138801,74.1621919455019,74.1621919455019,80.0,0.9585253456221198,0.7763975155279503,0.456621919455019,80.0,2700.0,5700.0,9900.0
model_F3,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,TOTAL,TOTAL,103055.0,-1935.0,1057.0,0.5070955534531694,0.49290444654683063,6.4720908230842005,,,,,,,,,,
model_F3,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,ASH_COATED_OSMIUM,ASH,23913.0,-1377.0,757.0,0.5918097754293263,0.4081902245706737,6.642007926023778,15.222088594908799,23.646622569653236,64.0,0.005712567648827421,0.0,0.0,58.0,,,
model_F3,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,79701.0,-1680.0,321.0,0.30218068535825543,0.6978193146417445,6.367601246105919,73.52203525641026,73.52203525641026,80.0,0.9321915064102564,0.7627203525641025,0.39603365384615385,74.0,2700.0,23100.0,38400.0
model_F3,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,TOTAL,TOTAL,103614.0,-1684.0,1078.0,0.5055658627087198,0.49443413729128016,6.5602968460111315,,,,,,,,,,
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,ASH_COATED_OSMIUM,ASH,27943.0,-1100.0,755.0,0.5960264900662252,0.40397350993377484,6.768211920529802,17.116775162744116,21.75733600400601,63.0,0.005508262393590386,0.0,0.0,16.0,,,
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,78942.5,-1360.0,286.0,0.2867132867132867,0.7132867132867133,6.213286713286713,74.96144988485031,74.96144988485031,80.0,0.9490337438670271,0.8631220586762791,0.49934915390007006,79.0,5300.0,17400.0,23100.0
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,TOTAL,TOTAL,106885.5,-1523.0,1041.0,0.5110470701248799,0.48895292987512007,6.615754082612872,,,,,,,,,,
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,ASH_COATED_OSMIUM,ASH,27687.0,-1275.0,753.0,0.5962815405046481,0.4037184594953519,6.671978751660027,7.736278044871795,28.16015625,80.0,0.04977964743589743,0.024739583333333332,0.008513621794871794,-20.0,,,
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,79903.0,-1440.0,323.0,0.30340557275541796,0.6965944272445821,6.222910216718266,74.8167701863354,74.8167701863354,80.0,0.9820677218994189,0.7935283510318574,0.47104788619515126,80.0,1900.0,5100.0,9900.0
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,TOTAL,TOTAL,107590.0,-1962.5,1076.0,0.508364312267658,0.491635687732342,6.537174721189591,,,,,,,,,,
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,ASH_COATED_OSMIUM,ASH,27623.0,-1321.0,754.0,0.5941644562334217,0.40583554376657827,6.874005305039788,14.26347965524153,21.26247745039086,66.0,0.0044097013429545,0.0,0.0,43.0,,,
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,80388.5,-1680.0,332.0,0.3042168674698795,0.6957831325301205,6.268072289156627,73.68930288461539,73.68930288461539,80.0,0.9467147435897436,0.7834535256410257,0.4149639423076923,75.0,5100.0,23100.0,38600.0
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,TOTAL,TOTAL,108011.5,-1686.0,1086.0,0.505524861878453,0.494475138121547,6.688766114180479,,,,,,,,,,
