model,scenario,scenario_label,proxy_kind,day,day_label,product,product_label,P1_d,drawdown,fill_count,maker_share,aggressive_fill_share,avg_fill_size,avg_position,avg_abs_position,max_abs_position,pct_time_abs_ge_60,pct_time_abs_ge_70,pct_time_at_limit,final_position,time_to_50,time_to_70,time_to_80,P0_d,drawdown_P0,fill_count_P0,maker_share_P0,avg_fill_size_P0,avg_abs_position_P0,pct_time_abs_ge_70_P0,pct_time_at_limit_P0,time_to_50_P0,time_to_70_P0,time_to_80_P0,Delta_d,fill_count_change,maker_share_change,avg_fill_size_change,avg_abs_position_change,pct_time_abs_ge_70_change,pct_time_at_limit_change,time_to_70_change,time_to_80_change
model_G2,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,TOTAL,TOTAL,102394.5,-1504.0,1086.0,0.5193370165745856,0.48066298342541436,6.0451197053407,,,,,,,,,,,100575.0,-1523.0,1109.0,0.5121731289449954,5.36609558160505,,,,,,,1819.5,-23.0,0.007163887629590193,0.6790241237356502,,,,,
model_G2,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,ASH_COATED_OSMIUM,ASH,23385.0,-1292.0,745.0,0.6013422818791946,0.39865771812080536,6.012080536912752,9.240985576923077,28.202123397435898,80.0,0.05108173076923077,0.025741185897435896,0.01171875,-21.0,,,,22958.0,-1233.0,756.0,0.5952380952380952,5.4563492063492065,26.17998798076923,0.02283653846153846,0.0028044871794871795,,,,427.0,-11.0,0.006104186641099352,0.5557313305635452,2.022135416666668,0.002904647435897436,0.00891426282051282,,
model_G2,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,78795.0,-1440.0,366.0,0.32786885245901637,0.6721311475409836,6.092896174863388,72.58926066920456,72.58926066920456,80.0,0.9234622320176318,0.7056702063714686,0.3800841514726508,80.0,4800.0,9900.0,12600.0,77790.0,-1440.0,390.0,0.31794871794871793,5.266666666666667,72.7169905830495,0.7027649769585254,0.3485273492286115,2700.0,9900.0,12600.0,1005.0,-24.0,0.00992013451029844,0.8262295081967217,-0.12772991384493082,0.0029052294129432443,0.031556802244039284,0.0,0.0
model_G2,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,TOTAL,TOTAL,102180.0,-1958.0,1111.0,0.5112511251125113,0.48874887488748875,6.038703870387039,,,,,,,,,,,100748.0,-1981.0,1146.0,0.5008726003490401,5.391797556719022,,,,,,,1432.0,-35.0,0.01037852476347112,0.6469063136680164,,,,,
model_G2,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,ASH_COATED_OSMIUM,ASH,23192.0,-1348.0,753.0,0.5949535192563081,0.4050464807436919,6.148738379814077,13.645319703347365,20.779615153337343,63.0,0.004710362798155943,0.0,0.0,48.0,,,,22345.0,-1140.0,755.0,0.5933774834437087,5.537748344370861,19.722489476849066,0.0,0.0,,,,847.0,-2.0,0.0015760358125994633,0.6109900354432156,1.0571256764882762,0.0,0.0,,
model_G2,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,79707.5,-1680.0,379.0,0.34300791556728233,0.6569920844327177,5.928759894459103,72.42648237179488,72.42648237179488,80.0,0.9205729166666666,0.7201522435897436,0.3297275641025641,75.0,5100.0,17400.0,23100.0,78635.0,-1680.0,400.0,0.34,5.185,72.17948717948718,0.6875,0.28114983974358976,5100.0,23100.0,38600.0,1072.5,-21.0,0.0030079155672823044,0.7437598944591031,0.2469951923076934,0.03265224358974361,0.04857772435897434,-5700.0,-15500.0
model_G2,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,TOTAL,TOTAL,102899.5,-1686.0,1132.0,0.5106007067137809,0.48939929328621906,6.0750883392226145,,,,,,,,,,,100980.0,-1689.0,1155.0,0.5056277056277056,5.415584415584416,,,,,,,1919.5,-23.0,0.004973001086075235,0.6595039236381988,,,,,
model_G2,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,ASH_COATED_OSMIUM,ASH,24055.0,-1141.0,745.0,0.6026845637583893,0.39731543624161075,6.587919463087248,18.147120681021534,22.25287931897847,66.0,0.010115172759138709,0.0,0.0,22.0,,,,22612.0,-1120.0,750.0,0.6,5.497333333333334,21.801702553830747,0.0,0.0,,,,1443.0,-5.0,0.0026845637583893245,1.0905861297539143,0.4511767651477214,0.0,0.0,,
model_G2,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,79300.5,-1360.0,337.0,0.34124629080118696,0.658753709198813,6.264094955489615,73.67157304495845,73.676379293081,80.0,0.949634524882347,0.742264944427756,0.399919895864624,77.0,5700.0,17400.0,23100.0,77963.0,-1360.0,359.0,0.3286908077994429,5.091922005571031,73.88084509862821,0.7762090717933313,0.407129268048463,5700.0,17400.0,23100.0,1337.5,-22.0,0.012555483001744083,1.1721729499185836,-0.2044658055472155,-0.03394412736557528,-0.007209372183838991,0.0,0.0
model_G2,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,TOTAL,TOTAL,103355.5,-1448.0,1082.0,0.5212569316081331,0.4787430683918669,6.487060998151571,,,,,,,,,,,100575.0,-1523.0,1109.0,0.5121731289449954,5.36609558160505,,,,,,,2780.5,-27.0,0.009083802663137686,1.1209654165465208,,,,,
model_G2,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,ASH_COATED_OSMIUM,ASH,23776.0,-1292.0,740.0,0.6040540540540541,0.39594594594594595,6.468918918918919,9.952524038461538,29.608173076923077,80.0,0.06710737179487179,0.034254807692307696,0.01282051282051282,-13.0,,,,22958.0,-1233.0,756.0,0.5952380952380952,5.4563492063492065,26.17998798076923,0.02283653846153846,0.0028044871794871795,,,,818.0,-16.0,0.008815958815958869,1.0125697125697126,3.4281850961538467,0.011418269230769235,0.01001602564102564,,
model_G2,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,79305.0,-1440.0,367.0,0.32697547683923706,0.6730245231607629,6.512261580381471,72.6692045682228,72.6692045682228,80.0,0.9176517731917452,0.7309156481667001,0.37928270887597676,80.0,2700.0,5700.0,9900.0,77790.0,-1440.0,390.0,0.31794871794871793,5.266666666666667,72.7169905830495,0.7027649769585254,0.3485273492286115,2700.0,9900.0,12600.0,1515.0,-23.0,0.009026758890519126,1.2455949137148048,-0.04778601482669842,0.028150671208174716,0.030755359647365255,-4200.0,-2700.0
model_G2,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,TOTAL,TOTAL,103081.0,-1935.0,1107.0,0.5121951219512195,0.4878048780487805,6.4832881662149955,,,,,,,,,,,100748.0,-1981.0,1146.0,0.5008726003490401,5.391797556719022,,,,,,,2333.0,-39.0,0.011322521602179392,1.091490609495973,,,,,
model_G2,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,ASH_COATED_OSMIUM,ASH,23913.0,-1377.0,757.0,0.5918097754293263,0.4081902245706737,6.642007926023778,15.222088594908799,23.646622569653236,64.0,0.005712567648827421,0.0,0.0,58.0,,,,22345.0,-1140.0,755.0,0.5933774834437087,5.537748344370861,19.722489476849066,0.0,0.0,,,,1568.0,2.0,-0.0015677080143823297,1.1042595816529168,3.924133092804169,0.0,0.0,,
model_G2,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,79953.0,-1680.0,376.0,0.3484042553191489,0.651595744680851,6.324468085106383,72.17538060897436,72.17538060897436,80.0,0.9219751602564102,0.6891025641025641,0.32642227564102566,74.0,2700.0,17400.0,23100.0,78635.0,-1680.0,400.0,0.34,5.185,72.17948717948718,0.6875,0.28114983974358976,5100.0,23100.0,38600.0,1318.0,-24.0,0.008404255319148901,1.1394680851063832,-0.004106570512817598,0.0016025641025640969,0.0452724358974359,-5700.0,-15500.0
model_G2,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,TOTAL,TOTAL,103866.0,-1684.0,1133.0,0.5110326566637247,0.4889673433362754,6.536628420123566,,,,,,,,,,,100980.0,-1689.0,1155.0,0.5056277056277056,5.415584415584416,,,,,,,2886.0,-22.0,0.005404951036019012,1.1210440045391499,,,,,
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,ASH_COATED_OSMIUM,ASH,27943.0,-1100.0,755.0,0.5960264900662252,0.40397350993377484,6.768211920529802,17.116775162744116,21.75733600400601,63.0,0.005508262393590386,0.0,0.0,16.0,,,,22612.0,-1120.0,750.0,0.6,5.497333333333334,21.801702553830747,0.0,0.0,,,,5331.0,5.0,-0.003973509933774766,1.270878587196468,-0.04436654982473698,0.0,0.0,,
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,80065.0,-1360.0,336.0,0.3482142857142857,0.6517857142857143,6.2976190476190474,74.20136177030139,74.20136177030139,80.0,0.949334134374687,0.8308801441874437,0.4413737859216982,78.0,5700.0,17400.0,23100.0,77963.0,-1360.0,359.0,0.3286908077994429,5.091922005571031,73.88084509862821,0.7762090717933313,0.407129268048463,5700.0,17400.0,23100.0,2102.0,-23.0,0.019523477914842824,1.2056970420480164,0.3205166716731753,0.0546710723941124,0.03424451787323518,0.0,0.0
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,TOTAL,TOTAL,108008.0,-1523.0,1091.0,0.5197066911090742,0.48029330889092575,6.623281393217232,,,,,,,,,,,100575.0,-1523.0,1109.0,0.5121731289449954,5.36609558160505,,,,,,,7433.0,-18.0,0.007533562164078744,1.2571858116121817,,,,,
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,ASH_COATED_OSMIUM,ASH,27687.0,-1275.0,753.0,0.5962815405046481,0.4037184594953519,6.671978751660027,7.736278044871795,28.16015625,80.0,0.04977964743589743,0.024739583333333332,0.008513621794871794,-20.0,,,,22958.0,-1233.0,756.0,0.5952380952380952,5.4563492063492065,26.17998798076923,0.02283653846153846,0.0028044871794871795,,,,4729.0,-3.0,0.001043445266552867,1.2156295453108203,1.98016826923077,0.001903044871794872,0.005709134615384614,,
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,79921.0,-1440.0,369.0,0.31978319783197834,0.6802168021680217,6.5257452574525745,72.82588659587257,72.82588659587257,80.0,0.9502103786816269,0.6999599278701663,0.3890002003606492,80.0,4800.0,9900.0,12600.0,77790.0,-1440.0,390.0,0.31794871794871793,5.266666666666667,72.7169905830495,0.7027649769585254,0.3485273492286115,2700.0,9900.0,12600.0,2131.0,-21.0,0.0018344798832604092,1.259078590785908,0.10889601282308092,-0.0028050490883591017,0.04047285113203769,0.0,0.0
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,TOTAL,TOTAL,107608.0,-1962.5,1122.0,0.5053475935828877,0.4946524064171123,6.623885918003565,,,,,,,,,,,100748.0,-1981.0,1146.0,0.5008726003490401,5.391797556719022,,,,,,,6860.0,-24.0,0.004474993233847591,1.2320883612845428,,,,,
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,ASH_COATED_OSMIUM,ASH,27623.0,-1321.0,754.0,0.5941644562334217,0.40583554376657827,6.874005305039788,14.26347965524153,21.26247745039086,66.0,0.0044097013429545,0.0,0.0,43.0,,,,22345.0,-1140.0,755.0,0.5933774834437087,5.537748344370861,19.722489476849066,0.0,0.0,,,,5278.0,-1.0,0.0007869727897130696,1.3362569606689263,1.5399879735417947,0.0,0.0,,
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,80792.5,-1680.0,376.0,0.34574468085106386,0.6542553191489362,6.289893617021277,72.34835737179488,72.34835737179488,80.0,0.9239783653846154,0.7278645833333334,0.32532051282051283,75.0,5100.0,23100.0,38600.0,78635.0,-1680.0,400.0,0.34,5.185,72.17948717948718,0.6875,0.28114983974358976,5100.0,23100.0,38600.0,2157.5,-24.0,0.0057446808510638325,1.1048936170212773,0.1688701923076934,0.04036458333333337,0.04417067307692307,0.0,0.0
model_G2,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,TOTAL,TOTAL,108415.5,-1686.0,1130.0,0.511504424778761,0.48849557522123893,6.679646017699115,,,,,,,,,,,100980.0,-1689.0,1155.0,0.5056277056277056,5.415584415584416,,,,,,,7435.5,-25.0,0.005876719151055365,1.2640616021146993,,,,,
model_F3,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,ASH_COATED_OSMIUM,ASH,23353.0,-1100.0,751.0,0.5992010652463382,0.4007989347536618,6.090545938748336,19.37336004006009,22.673710565848772,63.0,0.005508262393590386,0.0,0.0,18.0,,,,22612.0,-1120.0,750.0,0.6,5.497333333333334,21.801702553830747,0.0,0.0,,,,741.0,1.0,-0.000798934753661773,0.593212605415002,0.8720080120180249,0.0,0.0,,
model_F3,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,78300.5,-1360.0,291.0,0.281786941580756,0.718213058419244,5.920962199312715,74.69350155201762,74.69350155201762,80.0,0.9473315309902873,0.8394913387403625,0.48663262240913185,79.0,5300.0,17400.0,23100.0,77661.5,-1360.0,316.0,0.2626582278481013,5.079113924050633,74.81195554220487,0.8299789726644639,0.46610593771903475,5700.0,23100.0,25500.0,639.0,-25.0,0.019128713732654734,0.8418482752620822,-0.11845399018724834,0.00951236607589867,0.020526684690097108,-5700.0,-2400.0
model_F3,uniform_depth_125,Uniform depth +25%,conservative,-1,día -1,TOTAL,TOTAL,101653.5,-1504.0,1042.0,0.510556621880998,0.4894433781190019,6.043186180422265,,,,,,,,,,,100273.5,-1523.0,1066.0,0.5,5.373358348968105,,,,,,,1380.0,-24.0,0.01055662188099804,0.6698278314541604,,,,,
model_F3,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,ASH_COATED_OSMIUM,ASH,23385.0,-1292.0,745.0,0.6013422818791946,0.39865771812080536,6.012080536912752,9.240985576923077,28.202123397435898,80.0,0.05108173076923077,0.025741185897435896,0.01171875,-21.0,,,,22958.0,-1233.0,756.0,0.5952380952380952,5.4563492063492065,26.17998798076923,0.02283653846153846,0.0028044871794871795,,,,427.0,-11.0,0.006104186641099352,0.5557313305635452,2.022135416666668,0.002904647435897436,0.00891426282051282,,
model_F3,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,78907.0,-1440.0,326.0,0.30368098159509205,0.696319018404908,5.92638036809816,74.34391905429774,74.34391905429774,80.0,0.9687437387297135,0.7728912041675015,0.4557202965337608,80.0,1900.0,5100.0,9900.0,77820.0,-1440.0,342.0,0.27485380116959063,5.187134502923977,74.33249849729513,0.7521538769785614,0.43147665798437185,2700.0,9900.0,12600.0,1087.0,-16.0,0.02882718042550142,0.7392458651741833,0.011420557002608689,0.020737327188940058,0.024243638549388935,-4800.0,-2700.0
model_F3,uniform_depth_125,Uniform depth +25%,conservative,0,día 0,TOTAL,TOTAL,102292.0,-1958.0,1071.0,0.5107376283846872,0.4892623716153128,5.985994397759104,,,,,,,,,,,100778.0,-1981.0,1098.0,0.49544626593806923,5.372495446265938,,,,,,,1514.0,-27.0,0.01529136244661794,0.6134989514931659,,,,,
model_F3,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,ASH_COATED_OSMIUM,ASH,23192.0,-1348.0,753.0,0.5949535192563081,0.4050464807436919,6.148738379814077,13.645319703347365,20.779615153337343,63.0,0.004710362798155943,0.0,0.0,48.0,,,,22345.0,-1140.0,755.0,0.5933774834437087,5.537748344370861,19.722489476849066,0.0,0.0,,,,847.0,-2.0,0.0015760358125994633,0.6109900354432156,1.0571256764882762,0.0,0.0,,
model_F3,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,79404.5,-1680.0,332.0,0.29819277108433734,0.7018072289156626,5.97289156626506,73.69811698717949,73.69811698717949,80.0,0.9456129807692307,0.7927684294871795,0.39403044871794873,75.0,5100.0,17400.0,23100.0,78544.0,-1680.0,352.0,0.29829545454545453,5.176136363636363,73.50731169871794,0.7662259615384616,0.3609775641025641,5100.0,23100.0,42000.0,860.5,-20.0,-0.00010268346111719229,0.796755202628697,0.1908052884615472,0.02654246794871795,0.03305288461538464,-5700.0,-18900.0
model_F3,uniform_depth_125,Uniform depth +25%,conservative,1,día 1,TOTAL,TOTAL,102596.5,-1686.0,1085.0,0.504147465437788,0.49585253456221196,6.094930875576037,,,,,,,,,,,100889.0,-1689.0,1107.0,0.4995483288166215,5.4227642276422765,,,,,,,1707.5,-22.0,0.004599136621166511,0.6721666479337607,,,,,
model_F3,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,ASH_COATED_OSMIUM,ASH,24055.0,-1141.0,745.0,0.6026845637583893,0.39731543624161075,6.587919463087248,18.147120681021534,22.25287931897847,66.0,0.010115172759138709,0.0,0.0,22.0,,,,22612.0,-1120.0,750.0,0.6,5.497333333333334,21.801702553830747,0.0,0.0,,,,1443.0,-5.0,0.0026845637583893245,1.0905861297539143,0.4511767651477214,0.0,0.0,,
model_F3,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,78418.0,-1360.0,273.0,0.2600732600732601,0.73992673992674,6.315018315018315,74.82957845198759,74.82957845198759,80.0,0.9540402523280265,0.8098528086512466,0.4948432962851707,78.0,5700.0,17400.0,23100.0,77661.5,-1360.0,316.0,0.2626582278481013,5.079113924050633,74.81195554220487,0.8299789726644639,0.46610593771903475,5700.0,23100.0,25500.0,756.5,-43.0,-0.002584967774841185,1.235904390967682,0.01762290978271608,-0.020126164013217207,0.028737358566135962,-5700.0,-2400.0
model_F3,front_bias_depth_25,Front-biased depth +25%,central,-1,día -1,TOTAL,TOTAL,102473.0,-1448.0,1018.0,0.5108055009823183,0.48919449901768175,6.514734774066798,,,,,,,,,,,100273.5,-1523.0,1066.0,0.5,5.373358348968105,,,,,,,2199.5,-48.0,0.01080550098231825,1.1413764250986933,,,,,
model_F3,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,ASH_COATED_OSMIUM,ASH,23776.0,-1292.0,740.0,0.6040540540540541,0.39594594594594595,6.468918918918919,9.952524038461538,29.608173076923077,80.0,0.06710737179487179,0.034254807692307696,0.01282051282051282,-13.0,,,,22958.0,-1233.0,756.0,0.5952380952380952,5.4563492063492065,26.17998798076923,0.02283653846153846,0.0028044871794871795,,,,818.0,-16.0,0.008815958815958869,1.0125697125697126,3.4281850961538467,0.011418269230769235,0.01001602564102564,,
model_F3,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,79279.0,-1440.0,317.0,0.2807570977917981,0.7192429022082019,6.479495268138801,74.1621919455019,74.1621919455019,80.0,0.9585253456221198,0.7763975155279503,0.456621919455019,80.0,2700.0,5700.0,9900.0,77820.0,-1440.0,342.0,0.27485380116959063,5.187134502923977,74.33249849729513,0.7521538769785614,0.43147665798437185,2700.0,9900.0,12600.0,1459.0,-25.0,0.0059032966222074545,1.2923607652148243,-0.17030655179323162,0.024243638549388935,0.025145261470647162,-4200.0,-2700.0
model_F3,front_bias_depth_25,Front-biased depth +25%,central,0,día 0,TOTAL,TOTAL,103055.0,-1935.0,1057.0,0.5070955534531694,0.49290444654683063,6.4720908230842005,,,,,,,,,,,100778.0,-1981.0,1098.0,0.49544626593806923,5.372495446265938,,,,,,,2277.0,-41.0,0.011649287515100137,1.0995953768182627,,,,,
model_F3,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,ASH_COATED_OSMIUM,ASH,23913.0,-1377.0,757.0,0.5918097754293263,0.4081902245706737,6.642007926023778,15.222088594908799,23.646622569653236,64.0,0.005712567648827421,0.0,0.0,58.0,,,,22345.0,-1140.0,755.0,0.5933774834437087,5.537748344370861,19.722489476849066,0.0,0.0,,,,1568.0,2.0,-0.0015677080143823297,1.1042595816529168,3.924133092804169,0.0,0.0,,
model_F3,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,79701.0,-1680.0,321.0,0.30218068535825543,0.6978193146417445,6.367601246105919,73.52203525641026,73.52203525641026,80.0,0.9321915064102564,0.7627203525641025,0.39603365384615385,74.0,2700.0,23100.0,38400.0,78544.0,-1680.0,352.0,0.29829545454545453,5.176136363636363,73.50731169871794,0.7662259615384616,0.3609775641025641,5100.0,23100.0,42000.0,1157.0,-31.0,0.0038852308128008994,1.191464882469556,0.01472355769232081,-0.0035056089743590313,0.03505608974358976,0.0,-3600.0
model_F3,front_bias_depth_25,Front-biased depth +25%,central,1,día 1,TOTAL,TOTAL,103614.0,-1684.0,1078.0,0.5055658627087198,0.49443413729128016,6.5602968460111315,,,,,,,,,,,100889.0,-1689.0,1107.0,0.4995483288166215,5.4227642276422765,,,,,,,2725.0,-29.0,0.006017533892098359,1.137532618368855,,,,,
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,ASH_COATED_OSMIUM,ASH,27943.0,-1100.0,755.0,0.5960264900662252,0.40397350993377484,6.768211920529802,17.116775162744116,21.75733600400601,63.0,0.005508262393590386,0.0,0.0,16.0,,,,22612.0,-1120.0,750.0,0.6,5.497333333333334,21.801702553830747,0.0,0.0,,,,5331.0,5.0,-0.003973509933774766,1.270878587196468,-0.04436654982473698,0.0,0.0,,
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,INTARIAN_PEPPER_ROOT,PEPPER,78942.5,-1360.0,286.0,0.2867132867132867,0.7132867132867133,6.213286713286713,74.96144988485031,74.96144988485031,80.0,0.9490337438670271,0.8631220586762791,0.49934915390007006,79.0,5300.0,17400.0,23100.0,77661.5,-1360.0,316.0,0.2626582278481013,5.079113924050633,74.81195554220487,0.8299789726644639,0.46610593771903475,5700.0,23100.0,25500.0,1281.0,-30.0,0.02405505886518544,1.1341727892360804,0.14949434264543981,0.03314308601181526,0.03324321618103532,-5700.0,-2400.0
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,-1,día -1,TOTAL,TOTAL,106885.5,-1523.0,1041.0,0.5110470701248799,0.48895292987512007,6.615754082612872,,,,,,,,,,,100273.5,-1523.0,1066.0,0.5,5.373358348968105,,,,,,,6612.0,-25.0,0.011047070124879932,1.2423957336447673,,,,,
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,ASH_COATED_OSMIUM,ASH,27687.0,-1275.0,753.0,0.5962815405046481,0.4037184594953519,6.671978751660027,7.736278044871795,28.16015625,80.0,0.04977964743589743,0.024739583333333332,0.008513621794871794,-20.0,,,,22958.0,-1233.0,756.0,0.5952380952380952,5.4563492063492065,26.17998798076923,0.02283653846153846,0.0028044871794871795,,,,4729.0,-3.0,0.001043445266552867,1.2156295453108203,1.98016826923077,0.001903044871794872,0.005709134615384614,,
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,INTARIAN_PEPPER_ROOT,PEPPER,79903.0,-1440.0,323.0,0.30340557275541796,0.6965944272445821,6.222910216718266,74.8167701863354,74.8167701863354,80.0,0.9820677218994189,0.7935283510318574,0.47104788619515126,80.0,1900.0,5100.0,9900.0,77820.0,-1440.0,342.0,0.27485380116959063,5.187134502923977,74.33249849729513,0.7521538769785614,0.43147665798437185,2700.0,9900.0,12600.0,2083.0,-19.0,0.028551771585827335,1.0357757137942896,0.48427168904026985,0.04137447405329597,0.03957122821077941,-4800.0,-2700.0
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,0,día 0,TOTAL,TOTAL,107590.0,-1962.5,1076.0,0.508364312267658,0.491635687732342,6.537174721189591,,,,,,,,,,,100778.0,-1981.0,1098.0,0.49544626593806923,5.372495446265938,,,,,,,6812.0,-22.0,0.012918046329588762,1.1646792749236532,,,,,
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,ASH_COATED_OSMIUM,ASH,27623.0,-1321.0,754.0,0.5941644562334217,0.40583554376657827,6.874005305039788,14.26347965524153,21.26247745039086,66.0,0.0044097013429545,0.0,0.0,43.0,,,,22345.0,-1140.0,755.0,0.5933774834437087,5.537748344370861,19.722489476849066,0.0,0.0,,,,5278.0,-1.0,0.0007869727897130696,1.3362569606689263,1.5399879735417947,0.0,0.0,,
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,INTARIAN_PEPPER_ROOT,PEPPER,80388.5,-1680.0,332.0,0.3042168674698795,0.6957831325301205,6.268072289156627,73.68930288461539,73.68930288461539,80.0,0.9467147435897436,0.7834535256410257,0.4149639423076923,75.0,5100.0,23100.0,38600.0,78544.0,-1680.0,352.0,0.29829545454545453,5.176136363636363,73.50731169871794,0.7662259615384616,0.3609775641025641,5100.0,23100.0,42000.0,1844.5,-20.0,0.005921412924424996,1.0919359255202634,0.181991185897445,0.017227564102564097,0.053986378205128194,0.0,-3400.0
model_F3,uniform_depth_trade_125,Depth +25% + trades +25%,upper_bound,1,día 1,TOTAL,TOTAL,108011.5,-1686.0,1086.0,0.505524861878453,0.494475138121547,6.688766114180479,,,,,,,,,,,100889.0,-1689.0,1107.0,0.4995483288166215,5.4227642276422765,,,,,,,7122.5,-21.0,0.005976533061831546,1.2660018865382021,,,,,
